Sub_ID;Island_Group;Sub_Area;Tech_Pot_med;LCOE_med;BPP
7056;JavaBali;13.555;0.065655246;15.98;6.23
7059;JavaBali;8.802;0.048110757;14.27;6.23
7060;JavaBali;51.839;0.247824057;16.49;6.23
7062;JavaBali;3.704;0.013299878;19.44;6.23
7063;JavaBali;51.51;0.23818209;16.86;6.23
7064;JavaBali;38.482;0.226914177;13.68;6.23
7068;JavaBali;0.426;0;15.16;6.23
7069;JavaBali;6.04;0.024250873;18.23;6.23
7071;JavaBali;33.362;0.206140223;13.11;6.23
7072;JavaBali;1.905;0.008108753;15.73;6.23
7081;JavaBali;1.614;0.007331535;14;6.23
7082;JavaBali;1.154;0.00553602;13.49;6.23
7110;JavaBali;2.775;0.011676555;16.63;6.23
7112;JavaBali;3.163;0.011680805;18.48;6.23
7118;JavaBali;1.768;0.007129583;15.36;6.23
7120;JavaBali;2.307;0.008937645;17.82;6.23
7121;JavaBali;0.51;0;17.61;6.23
7143;Sumatera;1.917;0.007712435;16.51;13.46
7144;Sumatera;28.233;0.119837117;17.98;13.46
7145;Sumatera;0.804;0.00282506;14.07;13.46
7146;Sumatera;13.188;0.061255943;16.33;13.46
7148;Sumatera;6.103;0.023284134;18.96;13.46
7149;Sumatera;2.402;0.00751785;21.01;13.46
7154;Sumatera;18.292;0.063913609;21.18;13.46
7156;Sumatera;0.954;0.00259322;19.07;13.46
7158;Sumatera;19.693;0.070826071;20.84;13.46
7159;Sumatera;0.853;0.002029597;20.99;13.46
7160;Sumatera;6.914;0.038653394;13.81;13.46
7164;Sumatera;29.035;0.097202254;22.18;13.46
7165;Sumatera;10.953;0.038502927;20.84;13.46
7166;Sumatera;3.91;0.013092162;20.74;13.46
7169;Sumatera;7.221;0.026269225;19.55;13.46
7170;Sumatera;40.798;0.146698873;20.91;13.46
7172;Sumatera;11.849;0.049912445;17.61;13.46
7173;Sumatera;7.458;0.025752192;21.39;13.46
7174;Sumatera;10.416;0.047878777;16.63;13.46
7175;Sumatera;63.588;0.226426347;21.09;13.46
7177;Sumatera;11.571;0.040713825;21.1;13.46
7178;Sumatera;1.42;0.003860218;21.8;13.46
7179;Sumatera;5.966;0.02997549;14.98;13.46
7180;Sumatera;9.657;0.031801093;21.92;13.46
7181;Sumatera;0.475;0;21.21;13.46
7182;Sumatera;4.543;0.026581928;13.24;13.46
7183;Sumatera;32.683;0.115516786;21.29;13.46
7187;Sumatera;4.164;0.016543547;17.68;13.46
7188;Sumatera;6.348;0.031344916;14.91;13.46
7189;Sumatera;93.081;0.354866984;19.93;13.46
7191;Sumatera;4.113;0.021439707;14.09;13.46
7192;Sumatera;4.024;0.021115587;14.1;13.46
7193;Sumatera;0.702;0.001330167;20.75;13.46
7198;Sumatera;1.088;0.003284584;19.45;13.46
7200;Sumatera;0.617;0;21.44;13.46
7202;Sumatera;0.614;0;20.99;13.46
7204;Sumatera;10.168;0.037484069;19.89;13.46
7205;Sumatera;18.215;0.06225543;21.69;13.46
7206;Sumatera;4.874;0.017134087;20.37;13.46
7207;Sumatera;1.071;0.003390938;18.53;13.46
7208;Sumatera;2.602;0.009689776;18.17;10.56
7210;Sumatera;0.431;0;12.31;10.56
7211;Sumatera;0.653;0;13.8;10.56
7212;Sumatera;6.593;0.031124528;15.73;10.56
7213;Sumatera;0.656;0;14.6;10.56
7214;Sumatera;2.135;0.01403756;11.24;10.56
7215;Sumatera;1.738;0.011448994;10.38;10.56
7217;Sumatera;0.466;0;15.37;10.56
7218;Sumatera;2.334;0.009900064;16.32;10.56
7219;Sumatera;8.886;0.054826609;12.71;10.56
7229;Sumatera;6.908;0.039209602;13.68;10.56
7230;Sumatera;11.103;0.046849143;18.01;10.56
7231;Sumatera;0.583;0;12.7;10.56
7232;Sumatera;0.505;0;18.71;10.56
7234;Sumatera;1.265;0.005056686;14.82;10.56
7236;Sumatera;21.734;0.169158538;10.84;10.56
7238;Sumatera;9.978;0.039743273;18.48;10.56
7239;Sumatera;0.884;0.004727964;11.24;10.56
7240;Sumatera;3.909;0.018966133;15.15;10.56
7241;JavaBali;1.134;0.004632195;15.36;6.23
7242;JavaBali;1.042;0.004360277;14.32;6.23
7243;JavaBali;2.763;0.010966568;17.11;6.23
7244;JavaBali;13.348;0.054758869;18.24;6.23
7245;JavaBali;0.377;0;15.37;6.23
7261;JavaBali;4.29;0.013666819;21.38;6.23
7262;JavaBali;11.188;0.048361652;17.68;6.23
7263;JavaBali;9.728;0.050120923;14.94;6.23
7270;JavaBali;51.319;0.223728886;17.82;6.23
7273;JavaBali;22.752;0.089095861;19.34;6.23
7274;JavaBali;2.413;0.007091168;22.26;6.23
7275;JavaBali;81.984;0.316069633;19.81;6.23
7285;JavaBali;8.281;0.047520475;13.49;6.23
7286;JavaBali;0.591;0;13.42;6.23
7294;JavaBali;1.93;0.01041568;12.56;6.23
7297;JavaBali;10.359;0.057975331;14.08;6.23
7298;JavaBali;17.942;0.096562852;14.51;6.23
7309;JavaBali;14.234;0.085324998;13.25;6.23
7311;JavaBali;9.595;0.055881575;13.48;6.23
7325;JavaBali;2.569;0.011867864;14.84;6.23
7356;JavaBali;1.219;0.003916682;18.21;6.23
7358;JavaBali;30.032;0.234260213;10.78;6.23
7359;JavaBali;63.343;0.314621121;15.94;6.23
7360;JavaBali;2.276;0.009691589;16.42;6.23
7363;JavaBali;98.25;0.795991618;10.59;6.23
7364;JavaBali;2.331;0.009147884;17.45;6.23
7367;JavaBali;10.676;0.061262355;13.58;6.23
7370;JavaBali;88.652;0.565629328;12.82;6.23
7371;JavaBali;1.077;0.00555488;12.08;6.23
7372;JavaBali;4.236;0.022263155;13.8;6.23
7375;JavaBali;25.854;0.169362492;12.35;6.23
7379;JavaBali;2.133;0.009115075;16.08;6.23
7380;JavaBali;59.223;0.394488212;12.34;6.23
7382;JavaBali;2.125;0.011063628;13.61;6.23
7385;JavaBali;62.452;0.388470984;13.15;6.23
7387;JavaBali;1.545;0.00760017;13.22;6.23
7388;JavaBali;11.836;0.102062051;9.76;6.23
7389;JavaBali;46.624;0.284971544;13.24;6.23
7392;JavaBali;0.579;0;12.13;6.23
7395;JavaBali;12.982;0.080139486;12.99;6.23
7396;JavaBali;16.974;0.106560963;12.81;6.23
7401;JavaBali;0.381;0;15.39;6.23
7402;JavaBali;49.559;0.312008247;12.9;6.23
7407;JavaBali;0.843;0.006348086;8.04;6.23
7408;JavaBali;1.435;0.00733773;12.53;6.23
7409;JavaBali;1.305;0.006115694;14.14;6.23
7413;JavaBali;94.972;0.797938882;10.29;6.23
7416;JavaBali;4.686;0.030196023;12.02;6.23
7418;JavaBali;99.494;0.705128268;11.78;6.23
7419;JavaBali;78.078;0.687348933;9.94;6.23
7421;JavaBali;7.718;0.046496371;12.89;6.23
7424;JavaBali;1.585;0.010658485;9.82;6.23
7425;JavaBali;17.547;0.154147502;9.76;6.23
7426;JavaBali;28.077;0.173448644;12.98;6.23
7427;JavaBali;3.478;0.021484939;12.57;6.23
7430;JavaBali;13.904;0.113914343;10.34;6.23
7431;JavaBali;51.257;0.386268221;11.15;6.23
7433;JavaBali;1.129;0.005927005;12.49;6.23
7439;JavaBali;140.288;1.203507582;10.11;6.23
7440;JavaBali;106.246;1.028239274;9.2;6.23
7441;JavaBali;0.498;0;10.32;6.23
7442;JavaBali;1.25;0.009134745;9.2;6.23
7443;JavaBali;1.084;0.007911542;9.62;6.23
7444;JavaBali;0.446;0;10.35;6.23
7445;JavaBali;34.326;0.172076501;15.7;6.23
7448;JavaBali;13.288;0.100146584;10.99;6.23
7449;JavaBali;14.309;0.071730143;15.31;6.23
7450;JavaBali;1.503;0.009524843;10.78;6.23
7454;JavaBali;0.96;0.00435483;12.31;6.23
7461;JavaBali;4.429;0.025909049;12.77;6.23
7466;JavaBali;0.903;0.004638796;11.37;6.23
7467;JavaBali;1.045;0.004983198;12.62;6.23
7469;JavaBali;0.572;0;13.49;6.23
7470;JavaBali;0.809;0.002478008;15.73;6.23
7476;JavaBali;3.457;0.014316484;17.73;6.23
7478;JavaBali;0.721;0.002322461;13.87;6.23
7480;JavaBali;0.714;0.002368267;13.09;6.23
7481;JavaBali;0.82;0.002179956;18.87;6.23
7482;JavaBali;41.133;0.24864096;13.3;6.23
7483;JavaBali;61.4;0.553712814;9.71;6.23
7484;JavaBali;0.748;0.004773074;9.24;6.23
7486;JavaBali;0.716;0.002208251;13.91;6.23
7487;JavaBali;2.199;0.010122272;15.25;6.23
7488;JavaBali;9.846;0.046014611;16.18;6.23
7490;JavaBali;43.389;0.327714924;11.11;6.23
7491;JavaBali;14.687;0.129620165;9.68;6.23
7493;JavaBali;10.63;0.085573843;10.28;6.23
7497;JavaBali;2.744;0.011067229;17.1;6.23
7498;JavaBali;0.525;0;17.23;6.23
7504;JavaBali;0.541;0;14.42;6.23
7506;JavaBali;5.523;0.031555055;13.35;6.23
7507;JavaBali;1.846;0.006698267;16.86;6.23
7508;JavaBali;2.944;0.012584665;16.65;6.23
7509;JavaBali;0.879;0.002944334;16.61;6.23
7511;JavaBali;3.841;0.016621778;16.5;6.23
7515;JavaBali;0.637;0;10.62;6.23
7516;JavaBali;0.496;0;9.82;6.23
7518;JavaBali;2.57;0.010355523;16.82;6.23
7519;JavaBali;1.516;0.006892529;14.2;6.23
7520;JavaBali;1.414;0.010811831;9.22;6.23
7521;JavaBali;0.715;0.001831204;16.31;6.23
7522;JavaBali;0.91;0.005433447;9.96;6.23
7523;JavaBali;3.165;0.017137127;13.26;6.23
7524;JavaBali;1.009;0.005052708;12.39;6.23
7527;JavaBali;31.505;0.288244524;9.64;6.23
7528;JavaBali;1.552;0.008411669;11.93;6.23
7529;JavaBali;1.884;0.007585835;16.68;6.23
7540;JavaBali;5.561;0.029273613;14.49;6.23
7569;JavaBali;0.556;0;13.24;6.23
7570;JavaBali;4.585;0.018215355;18.3;6.23
7572;JavaBali;0.611;0;19.01;6.23
7573;JavaBali;6.577;0.031154765;15.72;6.23
7583;JavaBali;8.516;0.030816222;20.43;6.23
7588;JavaBali;5.172;0.019764628;18.64;6.23
7589;JavaBali;6.368;0.022480471;20.01;6.23
7595;JavaBali;4.351;0.017132193;18.29;6.23
7604;Kalimantan;0.94;0.007582522;8.19;10.56
7606;Kalimantan;11.176;0.079213555;11.53;10.56
7607;Kalimantan;25.292;0.163799462;12.6;10.56
7608;Kalimantan;5.876;0.041757;11.1;10.56
7609;Kalimantan;0.916;0.004550907;11.6;10.56
7624;Kalimantan;1.358;0.006077883;14.75;10.56
7626;Kalimantan;0.388;0;18.25;10.56
7627;Kalimantan;1.065;0.005640525;12.06;10.56
7628;Kalimantan;3.851;0.020221556;13.91;10.56
7638;Kalimantan;0.385;0;14.27;10.56
7642;Kalimantan;0.898;0.004175201;12.44;10.56
7643;Sumatera;2.002;0.009031971;15.34;10.56
7648;JavaBali;4.264;0.019283797;15.82;6.23
7649;JavaBali;51.695;0.246709782;16.21;6.23
7652;JavaBali;0.507;0;17.17;6.23
7671;JavaBali;28.285;0.144872198;15.41;6.23
7673;JavaBali;0.484;0;14.56;6.23
7679;JavaBali;0.696;0.002193627;14.03;6.23
7681;JavaBali;0.607;0;13.62;6.23
7692;JavaBali;8.146;0.041822214;14.66;6.23
7697;JavaBali;0.339;0;16.04;6.23
7713;JavaBali;0.727;0.002052887;15.38;6.23
7725;JavaBali;37.466;0.210793601;14.14;6.23
7727;JavaBali;0.375;0;13.35;6.23
7728;JavaBali;0.447;0;16.53;6.23
7734;JavaBali;0.51;0;14.68;6.23
7737;JavaBali;0.478;0;18.59;6.23
7738;JavaBali;13.836;0.062142922;16.75;6.23
7741;JavaBali;19.063;0.070810816;20.08;6.23
7748;JavaBali;0.828;0.002506261;16.61;6.23
7752;JavaBali;0.485;0;12.81;6.23
7753;JavaBali;2.215;0.011448613;13.72;6.23
7754;JavaBali;0.845;0.002915331;14.77;6.23
7758;JavaBali;3.617;0.015661035;16.53;6.23
7770;JavaBali;5.747;0.026841692;16.1;6.23
7779;JavaBali;2.283;0.008407361;18.78;6.23
7782;JavaBali;3.841;0.013097967;20.58;6.23
7789;Kalimantan;0.422;0;13.85;10.56
7790;Kalimantan;0.59;0;12.2;10.56
7791;Kalimantan;0.777;0.003013698;13.37;10.56
7792;Kalimantan;3.043;0.023579626;10.29;10.56
7793;Kalimantan;1.543;0.008777896;11.53;10.56
7794;Kalimantan;5.004;0.02469269;14.98;10.56
7815;Kalimantan;6.462;0.031417027;15.16;10.56
7816;Kalimantan;6.565;0.025277428;18.86;10.56
7864;Kalimantan;0.616;0;14.09;10.56
7883;Kalimantan;4.618;0.026709881;13.23;10.56
7888;Kalimantan;5.804;0.033220163;13.4;10.56
7892;Kalimantan;1.838;0.006712031;16.91;10.56
7893;Kalimantan;3.539;0.021777034;12.4;10.56
7896;Kalimantan;1.078;0.005209684;12.7;10.56
7897;Kalimantan;1.573;0.006302499;15.52;10.56
7898;Kalimantan;0.47;0;16.71;10.56
7901;Kalimantan;2.539;0.012458933;14.25;10.56
7904;Kalimantan;1.771;0.007387078;14.88;10.56
7906;Kalimantan;1.836;0.006449615;17.5;10.56
7909;Kalimantan;10.479;0.06438975;12.97;10.56
7911;Kalimantan;2.786;0.011340448;17.08;10.56
7912;Kalimantan;4.233;0.022566502;13.59;10.56
7913;Kalimantan;0.65;0;13.81;10.56
7914;Kalimantan;22.228;0.144112529;12.54;10.56
7917;Kalimantan;1.692;0.007993334;13.23;10.56
7918;Kalimantan;1.539;0.0068492;14.4;10.56
7920;Kalimantan;11.108;0.073535358;12.18;10.56
7935;Kalimantan;3.267;0.018160495;13.07;10.56
7936;Kalimantan;18.008;0.105603993;13.52;10.56
7937;Kalimantan;4.771;0.026235086;13.71;10.56
7939;Kalimantan;0.49;0;12.61;10.56
7973;Kalimantan;4.927;0.031369931;12.21;10.56
7975;Kalimantan;6.146;0.034030687;13.78;10.56
7976;Kalimantan;2.717;0.014332611;13.61;10.56
7977;Kalimantan;15.89;0.104354474;12.27;10.56
7978;Kalimantan;0.6;0;14.16;10.56
7985;Kalimantan;1.378;0.006269532;14.35;10.56
8001;Kalimantan;1.246;0.0036945;19.45;10.56
8003;Kalimantan;3.274;0.011689572;19.12;10.56
8004;Kalimantan;6.609;0.024297741;19.53;10.56
8007;Kalimantan;0.385;0;18.06;10.56
8020;Kalimantan;0.799;0.002065024;18.43;10.56
8051;Sumatera;2.657;0.011149619;16.64;10.56
8053;JavaBali;4.758;0.018644446;18.45;6.23
8057;JavaBali;0.862;0.002676207;17.75;6.23
8066;JavaBali;0.73;0.001973709;15.76;6.23
8068;JavaBali;0.673;0.0017213;16.08;6.23
8079;JavaBali;9.346;0.053717629;13.48;6.23
8080;JavaBali;1.685;0.00651167;15.57;6.23
8096;JavaBali;1.785;0.007359477;14.85;6.23
8099;JavaBali;4.471;0.023011575;14.35;6.23
8100;JavaBali;1.212;0.005308171;14.11;6.23
8107;JavaBali;9.453;0.05435399;13.73;6.23
8114;JavaBali;15.543;0.079358195;15.19;6.23
8139;JavaBali;0.417;0;12.89;6.23
8142;JavaBali;5.256;0.026772405;14.4;6.23
8144;JavaBali;4.785;0.028439654;12.94;6.23
8145;JavaBali;1.859;0.008678273;14.59;6.23
8152;JavaBali;17.12;0.106242846;12.9;6.23
8153;JavaBali;22.991;0.155890213;12.04;6.23
8156;JavaBali;4.735;0.019897146;17.42;6.23
8161;JavaBali;3.736;0.013974453;19.23;6.23
8163;JavaBali;0.464;0;19.44;6.23
8168;JavaBali;3.953;0.018197548;15.73;6.23
8170;JavaBali;88.643;0.547621418;13.15;6.23
8171;JavaBali;28.218;0.159043652;14.21;6.23
8172;JavaBali;0.562;0;17.16;6.23
8173;JavaBali;60.949;0.252207496;18.58;6.23
8174;JavaBali;1.575;0.00494878;18.88;6.23
8177;JavaBali;108.234;0.80797149;11.3;6.23
8178;JavaBali;80.34;0.409472297;15.58;6.23
8183;JavaBali;13.318;0.060155032;16.8;6.23
8185;JavaBali;97.081;0.584706585;13.4;6.23
8186;JavaBali;1.448;0.00753664;12.5;6.23
8188;JavaBali;51.527;0.243281545;16.43;6.23
8194;JavaBali;1.259;0.003835525;18.82;6.23
8196;JavaBali;9.75;0.056195869;13.51;6.23
8233;JavaBali;1.559;0.005191588;18.05;6.23
8235;Kalimantan;5.019;0.024390972;15.21;10.56
8236;Kalimantan;7.604;0.030234559;18.75;10.56
8238;Kalimantan;4.087;0.020369177;14.73;10.56
8241;Kalimantan;17.157;0.066352619;19.48;10.56
8242;Kalimantan;0.643;0;13.66;10.56
8243;Kalimantan;10.545;0.040420328;19.4;10.56
8244;Kalimantan;11.783;0.051342579;17.07;10.56
8245;Kalimantan;0.515;0;17.6;10.56
8246;Kalimantan;41.155;0.199353688;16.12;10.56
8248;Kalimantan;1.077;0.003706616;17.03;10.56
8250;Kalimantan;1.665;0.005103272;19.26;10.56
8253;Kalimantan;45.051;0.159771857;21.16;10.56
8255;Kalimantan;71.053;0.297900809;18.43;10.56
8259;Kalimantan;0.461;0;13.46;10.56
8260;Kalimantan;3.675;0.014884483;17.29;10.56
8261;Kalimantan;2.286;0.008268055;18.99;10.56
8263;Kalimantan;1.186;0.004452224;16.11;10.56
8265;Kalimantan;9.642;0.037732488;18.83;10.56
8267;Kalimantan;1.655;0.005871662;17.22;10.56
8268;Kalimantan;51.355;0.199463174;19.62;10.56
8273;Kalimantan;0.982;0.00269377;20.68;10.56
8282;Kalimantan;0.764;0.001936476;19.51;10.56
8287;Kalimantan;2.692;0.014562197;13.45;10.56
8288;Kalimantan;1.72;0.009710452;11.47;10.56
8289;Kalimantan;5.663;0.030499708;14.18;10.56
8402;Kalimantan;2.358;0.009962923;16.25;10.56
8423;Kalimantan;0.924;0.003634142;14;10.56
8430;Kalimantan;2.77;0.01363524;14.08;10.56
8432;Kalimantan;4.616;0.026423036;13.33;10.56
8434;Kalimantan;1.434;0.00432846;20.02;10.56
8435;Kalimantan;6.155;0.032035778;14.66;10.56
8436;Kalimantan;0.488;0;15.04;10.56
8437;Kalimantan;1.807;0.007764184;14.23;10.56
8438;Kalimantan;5.691;0.022201878;18.77;10.56
8439;Kalimantan;3.694;0.020276135;13.25;10.56
8440;Kalimantan;3.074;0.016102665;14;10.56
8443;Kalimantan;1.537;0.005229173;18.11;10.56
8446;Kalimantan;1.462;0.006178936;14.74;10.56
8448;Kalimantan;0.615;0;13.44;10.56
8459;Kalimantan;0.77;0.002669857;14.79;10.56
8464;Kalimantan;25.004;0.149054423;13.53;10.56
8468;Kalimantan;0.762;0.002781803;14.29;10.56
8474;Kalimantan;6.164;0.041937225;11.53;10.56
8515;Kalimantan;0.44;0;17.74;10.56
8535;JavaBali;25.555;0.184948491;11.44;6.26
8536;JavaBali;124.506;0.922104788;11.38;6.23
8539;JavaBali;0.589;0;13.76;6.23
8540;JavaBali;36.753;0.155559732;18.24;6.23
8541;JavaBali;11.142;0.088225385;10.63;6.23
8542;JavaBali;54.078;0.425971752;10.76;6.23
8543;JavaBali;15.641;0.114784858;11.24;6.23
8544;JavaBali;78.287;0.599050947;11.05;6.23
8549;JavaBali;4.997;0.024487907;15.09;6.23
8550;JavaBali;97.792;0.656498063;12.26;6.23
8551;JavaBali;76.999;0.610394317;10.75;6.23
8557;JavaBali;101.117;0.704281732;12.01;6.26
8558;JavaBali;27.634;0.201376599;11.4;6.23
8560;JavaBali;90.534;0.561993319;13.2;6.26
8561;JavaBali;26.47;0.165791789;12.95;6.26
8562;JavaBali;20.661;0.153226006;11.25;6.23
8564;JavaBali;0.37;0;9.42;6.23
8566;JavaBali;0.694;0.003640982;9.31;6.23
8567;JavaBali;8.293;0.062789275;10.74;6.23
8568;JavaBali;2.342;0.015976132;11.03;6.23
8569;JavaBali;1.865;0.011481928;11.47;6.23
8570;JavaBali;2.876;0.024337781;9.36;6.23
8574;JavaBali;0.399;0;9.64;6.23
8575;JavaBali;70.554;0.559345991;10.74;6.23
8576;JavaBali;137.752;1.338472724;9.18;6.23
8577;JavaBali;130.495;0.905653365;12.07;6.23
8578;JavaBali;52.765;0.368876466;11.87;6.23
8580;JavaBali;12.467;0.07900063;12.61;6.23
8581;JavaBali;0.368;0;12.76;6.23
8582;JavaBali;142.566;1.004286478;11.91;6.23
8584;JavaBali;44.457;0.219860779;15.99;6.23
8585;JavaBali;21.938;0.163349706;11.15;6.23
8587;JavaBali;1.478;0.011782151;8.84;6.23
8588;JavaBali;6.142;0.059648938;8.72;6.23
8590;JavaBali;59.526;0.45980345;10.95;6.23
8592;JavaBali;63.045;0.38165877;13.36;6.23
8596;JavaBali;33.714;0.217771396;12.59;6.23
8597;JavaBali;1.557;0.012442359;8.75;6.23
8601;JavaBali;0.627;0;13.14;6.23
8602;JavaBali;2.497;0.012773347;13.73;6.23
8603;JavaBali;0.746;0.005160001;8.79;6.23
8604;JavaBali;1.236;0.006937213;11.38;6.23
8608;JavaBali;3.969;0.023846722;12.51;6.23
8610;JavaBali;3.494;0.01681658;15.53;6.23
8611;JavaBali;1.496;0.005232204;17.85;6.23
8613;JavaBali;2.397;0.010334267;15.74;6.23
8615;JavaBali;0.495;0;15.26;6.23
8616;JavaBali;1.009;0.003468031;17.13;6.23
8617;JavaBali;0.545;0;15.72;6.23
8620;JavaBali;0.593;0;13.5;6.23
8621;JavaBali;0.785;0.002719537;14.58;6.23
8622;JavaBali;0.818;0.002899543;14.84;6.23
8630;JavaBali;0.822;0.002988815;14.48;6.23
8631;JavaBali;4.11;0.019612703;15.25;6.23
8637;JavaBali;3.101;0.017372538;13.14;6.23
8638;JavaBali;1.194;0.005388185;13.82;6.23
8640;JavaBali;10.439;0.063443986;13.1;6.23
8641;JavaBali;0.858;0.003773503;12.36;6.23
8642;JavaBali;1.483;0.007653675;12.42;6.23
8644;JavaBali;0.825;0.003719962;12.18;6.23
8645;JavaBali;1.394;0.007422319;12.42;6.23
8648;JavaBali;0.378;0;16.27;6.23
8649;JavaBali;3.718;0.017157294;15.66;6.23
8650;JavaBali;1.027;0.004609186;13.47;6.23
8651;JavaBali;2.077;0.009639837;15.02;6.23
8653;JavaBali;7.79;0.05149157;11.97;6.23
8654;JavaBali;6.561;0.042679126;12.13;6.23
8656;JavaBali;2.195;0.008538214;17.53;6.23
8658;JavaBali;0.921;0.004068228;12.71;6.23
8660;JavaBali;12.798;0.075445204;13.29;6.23
8661;JavaBali;5.119;0.031222148;12.4;6.23
8662;JavaBali;4.294;0.024593234;12.95;6.23
8663;JavaBali;10.601;0.073628106;11.59;6.23
8665;JavaBali;15.554;0.08818781;13.87;6.23
8666;JavaBali;3.004;0.015960518;13.84;6.23
8667;JavaBali;1.319;0.008232943;11.15;6.23
8668;JavaBali;18.303;0.133582177;11.25;6.23
8669;JavaBali;0.514;0;11.79;6.23
8670;JavaBali;18.659;0.136659743;11.32;6.23
8673;JavaBali;1.105;0.005501462;12.72;6.23
8674;JavaBali;0.672;0;12.19;6.23
8676;JavaBali;1.242;0.007028266;11.26;6.23
8677;JavaBali;6.01;0.044351133;10.85;6.23
8685;JavaBali;52.637;0.239242449;17.09;6.23
8686;JavaBali;1.729;0.007163054;15.09;6.23
8692;JavaBali;7.926;0.030163798;19.41;6.23
8695;JavaBali;12.915;0.098739071;10.69;6.23
8696;JavaBali;107.591;0.63023014;13.77;6.23
8697;JavaBali;152.324;0.767492544;15.7;6.23
8698;JavaBali;1.632;0.009063112;11.83;6.23
8699;JavaBali;20.34;0.153301898;10.99;6.23
8700;JavaBali;56.701;0.405412876;11.66;6.23
8701;JavaBali;4.282;0.022654262;13.7;6.23
8702;JavaBali;21.842;0.085242469;19.37;6.23
8703;JavaBali;1.512;0.006165792;15.74;6.23
8704;JavaBali;2.096;0.009784856;14.86;6.23
8705;JavaBali;7.962;0.031429224;18.77;6.23
8706;JavaBali;0.635;0;14.1;6.23
8707;JavaBali;1.746;0.005748476;18.47;6.23
8708;JavaBali;0.43;0;19.94;6.23
8709;JavaBali;13.713;0.06068218;17.07;6.23
8710;JavaBali;0.83;0.002156096;19.13;6.23
8711;JavaBali;1.122;0.003319832;19.88;6.23
8712;JavaBali;16.189;0.066516991;18.53;6.23
8728;JavaBali;1.886;0.006383207;19.36;6.23
8730;JavaBali;2.057;0.006954598;20.05;6.23
8742;JavaBali;0.432;0;18.56;6.23
8745;JavaBali;5.812;0.021780171;19.29;6.23
8747;JavaBali;1.572;0.005114774;18.45;6.23
8748;JavaBali;16.936;0.065941596;19.48;6.23
8749;JavaBali;1.774;0.005281171;19.84;6.23
8750;JavaBali;1.051;0.003076269;19.62;6.23
8751;JavaBali;8.58;0.03166682;19.68;6.23
8752;JavaBali;4.987;0.017733025;19.93;6.23
8756;JavaBali;19.739;0.079485771;18.75;6.23
8757;JavaBali;35.325;0.166546687;16.53;6.23
8758;JavaBali;5.308;0.024708594;15.41;6.23
8759;JavaBali;7.214;0.027612367;18.57;6.23
8761;JavaBali;0.537;0;17.37;6.23
8762;JavaBali;5.579;0.022726632;18.11;6.23
8765;JavaBali;42.532;0.201203427;16.4;6.23
8771;JavaBali;21.202;0.098467375;16.44;6.23
8773;JavaBali;1.074;0.004128696;15.45;6.23
8774;JavaBali;2.373;0.008814852;18.06;6.23
8775;JavaBali;1.818;0.006208927;17.88;6.23
8776;JavaBali;1.049;0.003781782;16.16;6.23
8777;JavaBali;10.633;0.042751033;18.35;6.23
8778;JavaBali;2.333;0.00893803;17.85;6.23
8779;JavaBali;2.748;0.010575532;17.67;6.23
8780;JavaBali;1.261;0.003720202;19.2;6.23
8782;JavaBali;1.462;0.005326945;16.76;6.23
8783;JavaBali;0.735;0.002199141;15.47;6.23
8786;JavaBali;3.737;0.013897427;19.17;6.23
8788;JavaBali;1.466;0.004964897;17.95;6.23
8789;JavaBali;2.266;0.009789734;16.22;6.23
8790;JavaBali;2.285;0.010616561;15.49;6.23
8791;JavaBali;1.034;0.003189023;19.1;6.23
8793;JavaBali;1.181;0.004939736;14.87;6.23
8794;JavaBali;0.793;0.002258896;17.01;6.23
8795;JavaBali;12.244;0.052675792;17.63;6.23
8796;JavaBali;4.821;0.022624011;15.8;6.23
8797;JavaBali;17.235;0.061729982;20.61;6.23
8798;JavaBali;25.506;0.101507591;18.97;6.23
8799;JavaBali;1.663;0.004627359;20.77;6.23
8801;JavaBali;9.485;0.044079927;16.43;6.23
8802;JavaBali;0.581;0;15.58;6.23
8804;JavaBali;1.25;0.004212141;17.25;6.23
8806;JavaBali;9.192;0.03914948;17.26;6.23
8808;JavaBali;4.177;0.014032383;20.14;6.23
8820;JavaBali;4.33;0.030713194;11.1;6.23
8821;Kalimantan;5.52;0.022168027;18.08;10.56
8822;Kalimantan;16.237;0.060467683;20.04;10.56
8824;Kalimantan;20.86;0.100708812;16.09;10.56
8825;Kalimantan;15.887;0.064903709;18.4;10.56
8826;Kalimantan;19.109;0.078326466;18.22;10.56
8827;Kalimantan;3.511;0.012839276;19.46;10.56
8831;Kalimantan;1.011;0.002768481;20.46;10.56
8834;Kalimantan;18.965;0.065975212;21.22;10.56
8835;Kalimantan;4.507;0.014993382;21.65;10.56
8836;Kalimantan;0.811;0.001919927;19.67;10.56
8838;Kalimantan;0.471;0;22.38;10.56
8840;Kalimantan;0.522;0;21.17;10.56
8841;Kalimantan;85.855;0.314256049;20.59;10.56
8842;Kalimantan;10.716;0.034670662;22.34;8.54
8844;Kalimantan;34.162;0.122125025;20.92;10.56
8845;Kalimantan;18.993;0.062628154;22.23;10.56
8847;Kalimantan;33.581;0.127543521;19.89;8.54
8848;Kalimantan;0.685;0.001422303;19.64;8.54
8849;Kalimantan;0.444;0;21.26;10.56
8854;Kalimantan;15.518;0.056840933;20.22;10.56
8855;Kalimantan;22.675;0.083369507;20.23;10.56
8861;Kalimantan;0.472;0;22.55;10.56
